procurement_id,date,school_id,vendor_name,grain_type,quantity,unit,total_cost,payment_status,quantity_orginal,quantity_kg
MDM001275,2025-09-23,SCH0275,GOYAL RICE MILL,Mustard Oil,31.1,KILOGRAM,3732,PAID,31.1,31.1
MDM000620,2025-12-07,SCH0178,KUMAR & CO.,Atta,,,510,PENDING,,
MDM010501,2025-07-13,SCH0375,KUMAR SUPPLIES,Rice,40900.0,GRAM,1636,DUE,40900,40.9
MDM001743,2025-12-24,SCH0329,SHARMA TRADERS PVT LTD,Rice,47600.0,GRAM,1904,DUE,47600,47.6
MDM001391,2025-10-09,SCH0582,GOYAL MILL,Rice,,,736,PAID,,
MDM002204,2025-12-27,SCH0254,SHARMA TRADERS PVT LTD,Mustard Oil,0.252,BAGS,1512,CLEARED,0.252,12.6
MDM009772,2025-05-06,SCH0038,SHARMA & SONS,Wheat,20.9,KILOGRAM,627,CLEARED,20.9,20.9
MDM009848,2025-12-03,SCH0350,SHARMA & SONS,Pulses,42500.0,GRAM,3825,PAID,42500,42.5
MDM003569,2026-09-02,SCH0410,SINGH BROTHERS,Wheat,,,750,PAID,,
MDM006117,2025-07-20,SCH0465,SHARMA TRADERS PVT LTD,Atta,47.9,KILOGRAM,1437,DUE,47.9,47.9
MDM006413,2025-04-02,SCH0511,SHARMA TRADERS PVT LTD,Rice,0.746,BAGS,1492,PENDING,0.746,37.3
MDM006053,2025-07-25,SCH0280,SINGH BROTHERS,Wheat,11.4,KILOGRAM,342,PENDING,11.4 kg,11.4
MDM003179,2025-03-05,SCH0583,KUMAR SUPPLIES,Rice,0.516,KILOGRAM,,PAID,0.516,25.8
MDM003193,2025-06-09,SCH0001,SHARMA TRADERS,Wheat,1.174,BAGS,1761,PENDING,1.174,58.699999999999996
MDM009500,2025-05-26,SCH0146,GOYAL ENTERPRISES,Wheat,54.0,KILOGRAM,1620,PAID,54,54.0
MDM006100,2025-10-20,SCH0371,GOYAL ENTERPRISES,Wheat,,,1743,PENDING,,
MDM007030,2025-04-04,SCH0512,GOYAL MILL,Pulses,43.5,KILOGRAM,3915,PAID,43.5,43.5
MDM000576,2026-03-15,SCH0038,GOYAL RICE MILL,Wheat,43400.0,GRAM,1302,CLEARED,43400,43.4
MDM006657,2025-06-30,SCH0145,SINGH AGRO,Pulses,,,4311,CLEARED,,
MDM007116,2025-07-11,SCH0256,GOYAL MILL,Wheat,37.5,KILOGRAM,1125,PENDING,37.5,37.5
MDM010878,2025-10-07,SCH0300,KUMAR GENERAL STORE,Wheat,35.1,KILOGRAM,1053,PENDING,35.1,35.1
MDM006277,2025-04-04,SCH0383,GOYAL RICE MILL,Wheat,52.1,KILOGRAM,1563,DUE,52.1,52.1
MDM009473,2025-09-25,SCH0098,GOYAL MILL,Mustard Oil,18600.0,GRAM,2232,CLEARED,18600,18.6
MDM011092,2025-10-22,SCH0219,GOYAL RICE MILL,Pulses,,,1350,PAID,,
MDM005898,2025-11-14,SCH0254,S. AGRO WORKS,Mustard Oil,29300.0,GRAM,3516,PENDING,29300,29.3
MDM005725,2026-01-15,SCH0389,SHARMA TRADERS PVT LTD,Rice,48.0,KILOGRAM,1920,DUE,48,48.0
MDM010186,2025-07-30,SCH0568,SHARMA TRADERS PVT LTD,Mustard Oil,59.4,KILOGRAM,7128,PAID,59.4,59.4
MDM000270,2025-07-16,SCH0062,KUMAR SUPPLIES,Rice,54900.0,GRAM,2196,PAID,54900,54.9
MDM000630,2025-11-29,SCH0056,SINGH AGRO,Rice,0.31,BAGS,620,DUE,0.31,15.5
MDM003082,2025-04-05,SCH0358,S. AGRO WORKS,Wheat,,,438,CLEARED,,
MDM003467,2026-02-19,SCH0499,KUMAR & CO.,Wheat,0.816,BAGS,1224,DUE,0.816,40.8
MDM006431,2025-11-15,SCH0426,KUMAR GENERAL STORE,Rice,0.346,BAGS,692,PAID,0.346,17.299999999999997
MDM011505,2025-07-07,SCH0043,KUMAR SUPPLIES,Rice,47000.0,GRAM,1880,PAID,47000,47.0
MDM007063,2025-12-21,SCH0349,GOYAL MILL,Wheat,59.6,KILOGRAM,1788,Unknown,59.6,59.6
MDM002484,2025-07-19,SCH0016,KUMAR SUPPLIES,Mustard Oil,0.492,KILOGRAM,2952,CLEARED,0.492,24.6
MDM005544,2025-08-30,SCH0399,GOYAL RICE MILL,Mustard Oil,1.162,BAGS,6972,PENDING,1.162,58.099999999999994
MDM010239,2025-06-13,SCH0282,SHARMA & SONS,Rice,,,2308,PAID,,
MDM004357,2025-06-13,SCH0317,SHARMA & SONS,Wheat,0.804,BAGS,1206,Unknown,0.804,40.2
MDM011255,2025-07-13,SCH0375,SHARMA & SONS,Rice,11.0,KILOGRAM,440,Unknown,11,11.0
MDM002114,2025-10-24,SCH0070,SHARMA TRADERS,Pulses,1.034,BAGS,4653,PAID,1.034,51.7
MDM008220,2025-08-20,SCH0213,SHARMA TRADERS,Pulses,25.1,KILOGRAM,2259,PENDING,25.1 kg,25.1
MDM010233,2026-02-20,SCH0234,SHARMA TRADERS,Mustard Oil,37100.0,GRAM,4452,PENDING,37100,37.1
MDM003217,2025-09-13,SCH0202,KUMAR SUPPLIES,Wheat,17.2,KILOGRAM,516,PENDING,17.2,17.2
MDM003815,2025-10-21,SCH0190,S. AGRO WORKS,Mustard Oil,49.4,KILOGRAM,5928,Unknown,49.4,49.4
MDM008322,2025-10-04,SCH0140,KUMAR SUPPLIES,Mustard Oil,36500.0,GRAM,4380,CLEARED,36500,36.5
MDM010607,2025-10-15,SCH0388,SHARMA & SONS,Pulses,57.7,KILOGRAM,5193,PAID,57.7,57.7
MDM002279,2025-07-15,SCH0126,SHARMA & SONS,Rice,28.8,KILOGRAM,1152,CLEARED,28.8 kg,28.8
MDM004600,2025-08-18,SCH0390,SINGH AGRO,Wheat,18.3,KILOGRAM,549,DUE,18.3 kg,18.3
MDM000014,2025-08-16,SCH0483,KUMAR & CO.,Mustard Oil,18.8,KILOGRAM,2256,DUE,18.8 kg,18.8
MDM011396,2026-03-05,SCH0181,SHARMA TRADERS PVT LTD,Pulses,,,4383,Unknown,,
MDM001526,2026-01-26,SCH0444,KUMAR GENERAL STORE,Rice,57.1,KILOGRAM,,CLEARED,57.1,57.1
MDM002366,2026-11-01,SCH0044,SINGH BROTHERS,Rice,44.1,KILOGRAM,1764,DUE,44.1,44.1
MDM004649,2026-01-24,SCH0105,GOYAL ENTERPRISES,Rice,34.9,KILOGRAM,1396,PENDING,34.9,34.9
MDM000375,2026-01-19,SCH0599,SHARMA & SONS,Atta,14.5,KILOGRAM,435,DUE,14.5 kg,14.5
MDM010522,2025-09-10,SCH0312,SINGH BROTHERS,Mustard Oil,11.5,KILOGRAM,1380,DUE,11.5 kg,11.5
MDM006478,2025-04-18,SCH0022,KUMAR GENERAL STORE,Pulses,35.5,KILOGRAM,3195,DUE,35.5 kg,35.5
MDM000526,2026-01-30,SCH0362,SHARMA TRADERS,Wheat,0.966,BAGS,1449,PAID,0.966,48.3
MDM009132,2026-01-23,SCH0492,GOYAL MILL,Rice,0.25,BAGS,500,CLEARED,0.25,12.5
MDM006896,2025-10-30,SCH0243,GOYAL MILL,Mustard Oil,31.9,KILOGRAM,3828,CLEARED,31.9 kg,31.9
MDM010340,2025-09-22,SCH0518,KUMAR GENERAL STORE,Wheat,0.47,BAGS,705,PENDING,0.47,23.5
MDM003592,2025-04-09,SCH0120,SHARMA & SONS,Pulses,25.7,KILOGRAM,2313,PENDING,25.7,25.7
MDM007905,2025-08-13,SCH0327,S. AGRO WORKS,Rice,47.1,KILOGRAM,1884,CLEARED,47.1,47.1
MDM002959,2025-04-05,SCH0007,SHARMA & SONS,Wheat,48.0,KILOGRAM,1440,PENDING,48,48.0
MDM000530,2025-09-28,SCH0420,SHARMA TRADERS PVT LTD,Pulses,35600.0,GRAM,3204,Unknown,35600,35.6
MDM003715,2025-06-24,SCH0096,GOYAL MILL,Mustard Oil,0.892,KILOGRAM,5352,PAID,0.892,44.6
MDM004733,2025-03-04,SCH0144,SHARMA & SONS,Rice,,,1068,CLEARED,,
MDM009462,2025-09-29,SCH0553,KUMAR SUPPLIES,Pulses,,,4968,CLEARED,,
MDM001395,2025-11-30,SCH0227,KUMAR SUPPLIES,Wheat,51.8,KILOGRAM,,PAID,51.8,51.8
MDM009990,2025-05-29,SCH0342,GOYAL MILL,Atta,1.028,BAGS,1542,Unknown,1.028,51.4
MDM009634,2025-10-29,SCH0485,KUMAR GENERAL STORE,Pulses,12.7,KILOGRAM,1143,PAID,12.7,12.7
MDM005632,2026-02-28,SCH0150,SHARMA & SONS,Rice,1.142,BAGS,2284,CLEARED,1.142,57.099999999999994
MDM009466,2026-01-23,SCH0418,KUMAR GENERAL STORE,Pulses,24000.0,GRAM,2160,PENDING,24000,24.0
MDM006564,2026-02-11,SCH0592,SHARMA & SONS,Wheat,59.0,KILOGRAM,1770,Unknown,59,59.0
MDM004704,2025-04-01,SCH0164,SINGH AGRO,Rice,55.1,KILOGRAM,2204,CLEARED,55.1,55.1
MDM001713,2025-12-08,SCH0500,SHARMA TRADERS,Rice,10.2,KILOGRAM,,PENDING,10.2 kg,10.2
MDM010185,2025-06-11,SCH0273,SINGH AGRO,Rice,0.234,BAGS,468,DUE,0.234,11.700000000000001
MDM000956,2025-05-28,SCH0243,KUMAR SUPPLIES,Rice,,,880,PENDING,,
MDM006676,2026-02-10,SCH0005,KUMAR SUPPLIES,Rice,14000.0,GRAM,560,PENDING,14000,14.0
MDM003454,2025-06-17,SCH0346,KUMAR & CO.,Rice,34400.0,GRAM,1376,DUE,34400,34.4
MDM009580,2025-12-18,SCH0117,SINGH BROTHERS,Wheat,,,1761,PENDING,,
MDM008596,2025-11-08,SCH0075,S. AGRO WORKS,Rice,11600.0,GRAM,464,CLEARED,11600,11.6
MDM002072,2025-05-16,SCH0071,SHARMA & SONS,Rice,0.614,BAGS,1228,Unknown,0.614,30.7
MDM011075,2025-05-16,SCH0103,KUMAR SUPPLIES,Mustard Oil,0.222,KILOGRAM,1332,PENDING,0.222,11.1
MDM010170,2025-12-16,SCH0211,SINGH BROTHERS,Rice,51.6,KILOGRAM,2064,DUE,51.6 kg,51.6
MDM000159,2026-03-15,SCH0465,SINGH AGRO,Mustard Oil,29700.0,GRAM,3564,DUE,29700,29.7
MDM007006,2025-10-08,SCH0382,SINGH AGRO,Pulses,46300.0,GRAM,4167,Unknown,46300,46.3
MDM009095,2025-11-29,SCH0277,S. AGRO WORKS,Mustard Oil,,,5976,PENDING,,
MDM000353,2025-03-11,SCH0489,GOYAL MILL,Pulses,0.82,BAGS,3690,PAID,0.82,41.0
MDM006079,2026-03-09,SCH0249,SHARMA TRADERS PVT LTD,Mustard Oil,32300.0,GRAM,3876,PENDING,32300,32.3
MDM006237,2026-01-09,SCH0220,KUMAR GENERAL STORE,Rice,13.2,KILOGRAM,528,PENDING,13.2 kg,13.2
MDM008947,2025-12-31,SCH0558,KUMAR SUPPLIES,Wheat,,,804,PENDING,,
MDM002733,2025-11-13,SCH0242,GOYAL RICE MILL,Wheat,28.5,KILOGRAM,855,PENDING,28.5,28.5
MDM002921,2025-07-23,SCH0324,SHARMA TRADERS,Mustard Oil,,,6744,PENDING,,
MDM008504,2025-04-11,SCH0026,SINGH BROTHERS,Mustard Oil,28.0,KILOGRAM,3360,PAID,28,28.0
MDM004645,2026-01-09,SCH0053,KUMAR SUPPLIES,Rice,49.9,KILOGRAM,1996,CLEARED,49.9,49.9
MDM000662,2026-02-22,SCH0055,GOYAL MILL,Mustard Oil,50900.0,GRAM,6108,PAID,50900,50.9
MDM007058,2025-07-31,SCH0291,GOYAL ENTERPRISES,Rice,0.502,KILOGRAM,1004,DUE,0.502,25.1
MDM010182,2025-04-17,SCH0169,S. AGRO WORKS,Pulses,15.0,KILOGRAM,1350,PENDING,15,15.0
MDM003666,2026-01-04,SCH0393,SINGH BROTHERS,Wheat,27.9,KILOGRAM,837,PAID,27.9,27.9
MDM007980,2025-06-05,SCH0182,GOYAL ENTERPRISES,Rice,1.15,BAGS,2300,DUE,1.15,57.49999999999999
MDM000307,2025-10-23,SCH0251,GOYAL RICE MILL,Wheat,1.026,BAGS,1539,CLEARED,1.026,51.300000000000004
MDM004791,2025-07-08,SCH0408,KUMAR SUPPLIES,Rice,1.026,KILOGRAM,2052,PENDING,1.026,51.300000000000004
MDM002357,2025-08-10,SCH0341,KUMAR SUPPLIES,Pulses,14600.0,GRAM,1314,Unknown,14600,14.6
MDM001928,2025-09-13,SCH0561,GOYAL MILL,Mustard Oil,55.9,KILOGRAM,6708,Unknown,55.9,55.9
MDM011532,2025-12-19,SCH0204,SINGH BROTHERS,Rice,1.092,BAGS,2184,Unknown,1.092,54.6
MDM003428,2025-06-29,SCH0287,SHARMA TRADERS,Mustard Oil,1.104,BAGS,6624,DUE,1.104,55.2
MDM008942,2026-01-27,SCH0398,SHARMA TRADERS,Wheat,47.3,KILOGRAM,1419,CLEARED,47.3,47.3
MDM003639,2025-04-09,SCH0498,GOYAL RICE MILL,Pulses,0.304,BAGS,1368,Unknown,0.304,15.2
MDM010511,2025-09-10,SCH0134,GOYAL MILL,Mustard Oil,55.9,KILOGRAM,6708,PAID,55.9,55.9
MDM001267,2026-02-27,SCH0469,SINGH BROTHERS,Pulses,,,5076,DUE,,
MDM001561,2026-03-31,SCH0324,S. AGRO WORKS,Rice,25500.0,GRAM,1020,PENDING,25500,25.5
MDM010327,2025-07-17,SCH0071,GOYAL RICE MILL,Pulses,40.0,KILOGRAM,3600,CLEARED,40,40.0
MDM007180,2025-11-22,SCH0286,GOYAL RICE MILL,Mustard Oil,32.0,KILOGRAM,3840,PENDING,32,32.0
MDM004110,2025-10-24,SCH0520,GOYAL MILL,Pulses,25200.0,GRAM,2268,PENDING,25200,25.2
MDM007868,2025-07-22,SCH0236,SHARMA & SONS,Mustard Oil,,,1680,PENDING,,
MDM004905,2025-09-27,SCH0279,SINGH BROTHERS,Mustard Oil,,,5148,PAID,,
MDM007295,2026-03-04,SCH0239,SINGH AGRO,Wheat,,,1515,DUE,,
MDM000515,2025-10-15,SCH0288,SHARMA TRADERS PVT LTD,Pulses,11.9,KILOGRAM,1071,CLEARED,11.9,11.9
MDM000895,2026-03-03,SCH0118,GOYAL ENTERPRISES,Pulses,55300.0,GRAM,4977,PENDING,55300,55.3
MDM008602,2025-12-07,SCH0550,GOYAL ENTERPRISES,Rice,0.838,BAGS,1676,PENDING,0.838,41.9
MDM000022,2025-09-29,SCH0330,GOYAL RICE MILL,Rice,12.0,KILOGRAM,,PENDING,12,12.0
MDM000900,2026-01-24,SCH0336,GOYAL ENTERPRISES,Pulses,14.5,KILOGRAM,1305,PENDING,14.5,14.5
MDM000208,2025-08-22,SCH0190,GOYAL MILL,Wheat,54.3,KILOGRAM,1629,DUE,54.3 kg,54.3
MDM000459,2025-10-10,SCH0520,KUMAR & CO.,Mustard Oil,21.9,KILOGRAM,,PENDING,21.9 kg,21.9
MDM010247,2025-02-05,SCH0495,KUMAR & CO.,Rice,,,1376,CLEARED,,
MDM002431,2025-06-13,SCH0349,SINGH AGRO,Wheat,26.5,KILOGRAM,795,DUE,26.5,26.5
MDM008443,2025-06-09,SCH0185,KUMAR & CO.,Pulses,0.882,BAGS,3969,PENDING,0.882,44.1
MDM009300,2025-04-16,SCH0054,GOYAL ENTERPRISES,Rice,56000.0,GRAM,2240,PAID,56000,56.0
MDM003390,2025-07-17,SCH0526,KUMAR SUPPLIES,Rice,32.8,KILOGRAM,1312,PAID,32.8,32.8
MDM009906,2025-07-13,SCH0301,KUMAR & CO.,Wheat,24300.0,GRAM,729,CLEARED,24300,24.3
MDM003912,2025-07-06,SCH0179,KUMAR & CO.,Mustard Oil,16.6,KILOGRAM,1992,Unknown,16.6,16.6
MDM005384,2026-03-06,SCH0574,KUMAR SUPPLIES,Rice,,,976,PAID,,
MDM008908,2026-03-03,SCH0035,SINGH AGRO,Wheat,57.0,KILOGRAM,,PENDING,57,57.0
MDM000553,2025-06-08,SCH0422,GOYAL MILL,Mustard Oil,58.0,KILOGRAM,6960,DUE,58,58.0
MDM009632,2025-08-27,SCH0398,SINGH BROTHERS,Rice,51400.0,GRAM,2056,Unknown,51400,51.4
MDM010463,2026-01-30,SCH0496,SHARMA & SONS,Mustard Oil,,,6828,PENDING,,
MDM003145,2025-09-13,SCH0279,SHARMA TRADERS,Pulses,21.6,KILOGRAM,1944,CLEARED,21.6 kg,21.6
MDM006918,2025-08-11,SCH0518,SHARMA TRADERS PVT LTD,Wheat,30.3,KILOGRAM,909,PENDING,30.3 kg,30.3
MDM002057,2025-05-06,SCH0007,SINGH BROTHERS,Rice,1.116,KILOGRAM,2232,DUE,1.116,55.800000000000004
MDM001926,2026-03-01,SCH0499,KUMAR GENERAL STORE,Mustard Oil,1.05,KILOGRAM,6300,DUE,1.05,52.5
MDM000635,2026-02-17,SCH0599,SHARMA & SONS,Atta,0.708,BAGS,1062,PAID,0.708,35.4
MDM006083,2025-07-14,SCH0127,GOYAL ENTERPRISES,Mustard Oil,,,4740,CLEARED,,
MDM008509,2025-12-22,SCH0268,KUMAR GENERAL STORE,Wheat,18600.0,GRAM,,DUE,18600,18.6
MDM011453,2025-05-31,SCH0568,KUMAR GENERAL STORE,Rice,55.2,KILOGRAM,2208,PAID,55.2,55.2
MDM011963,2025-12-04,SCH0089,KUMAR & CO.,Mustard Oil,36600.0,GRAM,4392,Unknown,36600,36.6
MDM008620,2026-03-11,SCH0577,KUMAR SUPPLIES,Mustard Oil,52.1,KILOGRAM,,PENDING,52.1,52.1
MDM010613,2026-01-07,SCH0265,SINGH AGRO,Pulses,0.79,KILOGRAM,3555,PENDING,0.79,39.5
MDM000106,2025-05-01,SCH0147,S. AGRO WORKS,Pulses,32.8,KILOGRAM,2952,PENDING,32.8 kg,32.8
MDM003042,2026-02-22,SCH0251,GOYAL ENTERPRISES,Rice,25000.0,GRAM,1000,PENDING,25000,25.0
MDM010362,2025-07-08,SCH0245,KUMAR SUPPLIES,Rice,26700.0,GRAM,1068,CLEARED,26700,26.7
MDM001710,2025-11-18,SCH0290,SHARMA & SONS,Pulses,13100.0,GRAM,1179,PENDING,13100,13.1
MDM000090,2026-01-01,SCH0154,GOYAL MILL,Mustard Oil,19500.0,GRAM,2340,CLEARED,19500,19.5
MDM007015,2025-12-26,SCH0049,SHARMA & SONS,Mustard Oil,43.7,KILOGRAM,5244,Unknown,43.7,43.7
MDM010434,2025-08-01,SCH0443,GOYAL MILL,Wheat,0.6920000000000001,KILOGRAM,1038,CLEARED,0.6920000000000001,34.6
MDM003175,2026-03-01,SCH0014,S. AGRO WORKS,Wheat,50.0,KILOGRAM,1500,Unknown,50,50.0
MDM000918,2025-11-24,SCH0042,GOYAL MILL,Rice,1.032,BAGS,2064,DUE,1.032,51.6
MDM007834,2025-04-16,SCH0168,SHARMA TRADERS PVT LTD,Pulses,16400.0,GRAM,1476,PAID,16400,16.4
MDM006733,2025-01-09,SCH0051,GOYAL RICE MILL,Pulses,1.042,BAGS,4689,Unknown,1.042,52.1
MDM001950,2026-02-22,SCH0600,KUMAR GENERAL STORE,Rice,0.22,BAGS,440,PENDING,0.22,11.0
MDM006369,2025-08-12,SCH0100,SHARMA & SONS,Mustard Oil,,,2508,PENDING,,
MDM000002,2025-12-05,SCH0137,GOYAL ENTERPRISES,Mustard Oil,48.4,KILOGRAM,5808,PENDING,48.4,48.4
MDM008033,2025-08-24,SCH0190,GOYAL ENTERPRISES,Pulses,48.2,KILOGRAM,,CLEARED,48.2,48.2
MDM006048,2025-06-20,SCH0085,GOYAL ENTERPRISES,Rice,1.058,KILOGRAM,2116,PENDING,1.058,52.900000000000006
MDM009128,2025-12-01,SCH0514,SHARMA TRADERS,Mustard Oil,0.804,BAGS,4824,PAID,0.804,40.2
MDM011380,2025-11-12,SCH0433,S. AGRO WORKS,Mustard Oil,1.158,BAGS,6948,Unknown,1.158,57.9
MDM002721,2025-08-08,SCH0198,S. AGRO WORKS,Rice,0.304,BAGS,608,PENDING,0.304,15.2
MDM008784,2025-09-02,SCH0104,SHARMA TRADERS,Mustard Oil,0.272,BAGS,1632,DUE,0.272,13.600000000000001
MDM008487,2025-12-07,SCH0387,GOYAL RICE MILL,Rice,31100.0,GRAM,1244,DUE,31100,31.1
MDM003118,2025-04-09,SCH0427,KUMAR SUPPLIES,Rice,,,1884,Unknown,,
MDM011699,2026-03-04,SCH0226,SINGH BROTHERS,Pulses,,,1242,DUE,,
MDM009769,2025-10-15,SCH0434,SHARMA TRADERS PVT LTD,Pulses,26.2,KILOGRAM,2358,Unknown,26.2,26.2
MDM003763,2026-02-07,SCH0399,SHARMA TRADERS PVT LTD,Mustard Oil,38.4,KILOGRAM,4608,PAID,38.4,38.4
MDM000214,2025-08-07,SCH0052,SINGH AGRO,Rice,1.086,BAGS,2172,DUE,1.086,54.300000000000004
MDM000779,2025-09-29,SCH0592,SHARMA & SONS,Wheat,44.7,KILOGRAM,1341,CLEARED,44.7,44.7
MDM003497,2025-04-22,SCH0503,SINGH BROTHERS,Mustard Oil,1.086,BAGS,6516,CLEARED,1.086,54.300000000000004
MDM011928,2025-09-24,SCH0327,SINGH AGRO,Mustard Oil,,,4500,PENDING,,
MDM002044,2025-12-18,SCH0498,GOYAL ENTERPRISES,Pulses,1.022,BAGS,4599,CLEARED,1.022,51.1
MDM008921,2025-06-01,SCH0584,SHARMA & SONS,Wheat,28500.0,GRAM,855,DUE,28500,28.5
MDM005421,2026-01-24,SCH0324,SINGH AGRO,Wheat,34.1,KILOGRAM,1023,PAID,34.1,34.1
MDM006155,2025-11-07,SCH0296,SHARMA TRADERS PVT LTD,Rice,11.3,KILOGRAM,452,PAID,11.3,11.3
MDM009760,2025-11-29,SCH0043,KUMAR SUPPLIES,Rice,0.762,BAGS,1524,PENDING,0.762,38.1
MDM008358,2025-05-15,SCH0032,GOYAL RICE MILL,Pulses,50.5,KILOGRAM,4545,PENDING,50.5,50.5
MDM010763,2025-08-09,SCH0257,GOYAL MILL,Mustard Oil,10.6,KILOGRAM,1272,PENDING,10.6,10.6
MDM010206,2025-06-05,SCH0593,KUMAR GENERAL STORE,Mustard Oil,0.598,BAGS,3588,CLEARED,0.598,29.9
MDM008466,2025-07-07,SCH0302,GOYAL MILL,Pulses,54.2,KILOGRAM,4878,CLEARED,54.2,54.2
MDM004168,2026-03-17,SCH0245,SHARMA TRADERS PVT LTD,Rice,,,,PENDING,,
MDM003789,2026-03-15,SCH0355,GOYAL RICE MILL,Rice,16.1,KILOGRAM,644,PAID,16.1 kg,16.1
MDM008587,2025-05-14,SCH0345,GOYAL RICE MILL,Rice,31.4,KILOGRAM,1256,PAID,31.4,31.4
MDM000584,2025-07-16,SCH0564,KUMAR GENERAL STORE,Pulses,40.6,KILOGRAM,3654,PENDING,40.6 kg,40.6
MDM011752,2025-08-24,SCH0436,S. AGRO WORKS,Wheat,0.258,BAGS,387,PENDING,0.258,12.9
MDM003910,2025-08-27,SCH0533,KUMAR & CO.,Mustard Oil,,,4656,PENDING,,
MDM000117,2026-03-13,SCH0201,SINGH AGRO,Mustard Oil,46.8,KILOGRAM,5616,Unknown,46.8,46.8
MDM006645,2025-05-22,SCH0451,SHARMA & SONS,Wheat,46100.0,GRAM,1383,PENDING,46100,46.1
MDM011147,2025-06-22,SCH0342,KUMAR GENERAL STORE,Rice,,,1424,PAID,,
MDM002472,2025-08-23,SCH0532,SINGH BROTHERS,Pulses,27400.0,GRAM,2466,DUE,27400,27.4
MDM009918,2026-01-28,SCH0482,SHARMA TRADERS PVT LTD,Pulses,,,5292,PENDING,,
MDM011060,2025-07-24,SCH0286,SHARMA TRADERS,Rice,14.0,KILOGRAM,560,DUE,14,14.0
MDM008713,2025-09-15,SCH0410,GOYAL RICE MILL,Rice,57.9,KILOGRAM,2316,PENDING,57.9 kg,57.9
MDM001764,2025-07-05,SCH0537,KUMAR GENERAL STORE,Mustard Oil,34.7,KILOGRAM,,CLEARED,34.7,34.7
MDM001876,2025-11-08,SCH0343,SINGH AGRO,Rice,0.732,BAGS,1464,PENDING,0.732,36.6
MDM010446,2025-12-06,SCH0427,GOYAL ENTERPRISES,Pulses,15.9,KILOGRAM,1431,DUE,15.9,15.9
MDM003225,2025-10-02,SCH0259,SINGH BROTHERS,Pulses,24.1,KILOGRAM,2169,PENDING,24.1 kg,24.1
MDM000527,2026-02-19,SCH0177,SHARMA TRADERS,Rice,,,412,DUE,,
MDM007726,2025-06-30,SCH0190,SHARMA TRADERS,Pulses,0.354,BAGS,1593,Unknown,0.354,17.7
MDM002947,2025-04-28,SCH0423,SHARMA & SONS,Rice,56000.0,GRAM,2240,DUE,56000,56.0
MDM004474,2026-03-22,SCH0040,SINGH AGRO,Rice,16.5,KILOGRAM,660,PENDING,16.5,16.5
MDM005656,2026-01-28,SCH0179,GOYAL MILL,Wheat,50.2,KILOGRAM,1506,PAID,50.2,50.2
MDM008885,2025-08-25,SCH0238,SINGH BROTHERS,Pulses,12.8,KILOGRAM,1152,PENDING,12.8,12.8
MDM006060,2025-08-11,SCH0390,KUMAR GENERAL STORE,Pulses,,,,PAID,,
MDM000960,2025-10-14,SCH0013,KUMAR & CO.,Mustard Oil,,,5472,PAID,,
MDM006343,2026-02-25,SCH0541,GOYAL RICE MILL,Mustard Oil,22.3,KILOGRAM,2676,Unknown,22.3,22.3
MDM003634,2025-09-20,SCH0430,SHARMA & SONS,Wheat,,,1611,PENDING,,
MDM001051,2025-06-02,SCH0482,GOYAL MILL,Pulses,12.2,KILOGRAM,1098,PAID,12.2,12.2
MDM008783,2025-05-15,SCH0327,KUMAR & CO.,Atta,51.7,KILOGRAM,1551,PAID,51.7,51.7
MDM008712,2026-03-17,SCH0115,SINGH BROTHERS,Rice,1.046,BAGS,2092,PAID,1.046,52.300000000000004
MDM003381,2025-09-29,SCH0094,SHARMA TRADERS,Mustard Oil,0.5720000000000001,KILOGRAM,3432,Unknown,0.5720000000000001,28.6
MDM003677,2026-02-03,SCH0227,GOYAL MILL,Pulses,,,5301,PAID,,
MDM005777,2026-06-01,SCH0195,KUMAR GENERAL STORE,Wheat,11.1,KILOGRAM,333,PENDING,11.1 kg,11.1
MDM011162,2026-02-22,SCH0188,GOYAL MILL,Mustard Oil,10500.0,GRAM,1260,DUE,10500,10.5
MDM006574,2025-07-22,SCH0269,SHARMA & SONS,Pulses,0.214,BAGS,962,PAID,0.214,10.7
MDM005180,2025-05-05,SCH0477,SHARMA & SONS,Mustard Oil,,,6048,PENDING,,
MDM001608,2026-01-25,SCH0165,GOYAL MILL,Mustard Oil,41.0,KILOGRAM,,PENDING,41,41.0
MDM003611,2025-10-01,SCH0421,KUMAR GENERAL STORE,Rice,10400.0,GRAM,416,CLEARED,10400,10.4
MDM011541,2025-07-29,SCH0530,SHARMA & SONS,Rice,36.9,KILOGRAM,1476,PAID,36.9,36.9
MDM006636,2025-01-12,SCH0493,KUMAR SUPPLIES,Wheat,57400.0,GRAM,1722,PENDING,57400,57.4
MDM007803,2025-09-10,SCH0181,SHARMA & SONS,Wheat,23.4,KILOGRAM,702,DUE,23.4 kg,23.4
MDM010002,2026-01-12,SCH0516,GOYAL RICE MILL,Wheat,13100.0,GRAM,393,CLEARED,13100,13.1
MDM000792,2025-05-23,SCH0489,SHARMA TRADERS PVT LTD,Pulses,0.984,BAGS,4428,PENDING,0.9840000000000001,49.2
MDM008985,2025-07-31,SCH0088,S. AGRO WORKS,Mustard Oil,36.6,KILOGRAM,4392,PAID,36.6 kg,36.6
MDM003057,2026-03-28,SCH0490,GOYAL MILL,Pulses,35200.0,GRAM,3168,PAID,35200,35.2
MDM010048,2025-09-16,SCH0538,SHARMA & SONS,Rice,57.3,KILOGRAM,2292,DUE,57.3,57.3
