record_id,date,school_id,grade,total_students,present_students,teacher_present,marked_by,attendance_anomaly,attendance_rate,proxy_attendance_anomaly
ATT0008778,2025-10-18,SCH0172,10,143,127,1,ADMIN,False,88.81118881118881,False
ATT0000152,2025-11-09,SCH0035,2,49,49,1,HM,False,100.0,True
ATT0015585,2025-07-27,SCH0091,8,291,236,1,HM,False,81.09965635738831,False
ATT0017895,2026-03-10,SCH0052,5,284,201,0,HM,False,70.77464788732394,False
ATT0017452,2026-01-15,SCH0322,10,223,155,1,HEADMASTER,False,69.50672645739911,False
ATT0001365,2025-04-11,SCH0213,5,293,244,1,CLERK,False,83.27645051194538,False
ATT0001739,2025-10-27,SCH0412,2,143,129,1,HM,False,90.20979020979021,False
ATT0003002,2025-04-24,SCH0385,10,259,203,1,HEADMASTER,False,78.37837837837837,False
ATT0012456,2025-12-14,SCH0325,1,130,94,0,HM,False,72.3076923076923,False
ATT0009310,2025-10-20,SCH0454,1,255,184,1,HM,False,72.15686274509804,False
ATT0016400,2025-07-28,SCH0386,8,43,36,1,CLERK,False,83.72093023255815,False
ATT0006962,2025-12-15,SCH0052,1,253,177,1,HEADMASTER,False,69.96047430830039,False
ATT0019788,2025-09-15,SCH0498,7,154,96,1,HM,False,62.33766233766234,False
ATT0002884,2025-04-24,SCH0037,4,96,79,1,CLERK,False,82.29166666666666,False
,2026-03-02,SCH0059,3,87,54,1,HEADMASTER,False,62.06896551724138,False
ATT0007128,2025-11-19,SCH0433,1,268,240,1,CLERK,False,89.55223880597015,False
ATT0009534,2025-04-21,SCH0258,6,80,53,1,CLERK,False,66.25,False
ATT0010236,2026-03-22,SCH0331,3,132,102,1,HEADMASTER,False,77.27272727272727,False
ATT0000889,2025-11-13,SCH0494,7,113,69,1,CLASS TEACHER,False,61.06194690265486,False
ATT0005472,2025-04-14,SCH0178,4,83,62,1,CLERK,False,74.69879518072288,False
ATT0003202,2025-06-06,SCH0284,4,275,266,1,ADMIN,False,96.72727272727273,False
ATT0016787,2025-11-10,SCH0551,5,228,213,1,CLASS TEACHER,False,93.42105263157895,False
ATT0010469,2025-10-10,SCH0452,4,168,129,1,HEADMASTER,False,76.78571428571429,False
ATT0004824,2026-04-03,SCH0493,9,70,62,1,CLERK,False,88.57142857142857,False
ATT0004705,2025-10-25,SCH0388,1,199,135,,ADMIN,False,67.8391959798995,False
ATT0012654,2026-02-05,SCH0342,8,254,192,1,CLERK,False,75.59055118110236,False
ATT0000344,2025-11-27,SCH0494,9,212,162,1,CLASS TEACHER,False,76.41509433962264,False
ATT0012717,2026-02-19,SCH0016,3,268,168,1,,False,62.68656716417911,False
ATT0004137,2025-09-20,SCH0099,9,174,168,1,CLASS TEACHER,False,96.55172413793103,False
ATT0003238,2025-07-06,SCH0341,5,278,206,1,CLERK,False,74.10071942446042,False
ATT0003189,2026-01-14,SCH0145,1,87,69,1,CLERK,False,79.3103448275862,False
ATT0004523,2025-04-18,SCH0073,8,236,214,0,HM,False,90.67796610169492,False
ATT0002224,2025-07-22,SCH0306,5,102,61,1,CLERK,False,59.80392156862745,False
ATT0012389,2026-02-22,SCH0157,9,279,208,1,,False,74.55197132616487,False
ATT0016914,2025-04-23,SCH0592,9,61,44,1,HEADMASTER,False,72.1311475409836,False
ATT0002122,2025-11-11,SCH0435,5,97,84,1,ADMIN,False,86.5979381443299,False
ATT0006859,2025-08-05,SCH0255,5,210,167,1,ADMIN,False,79.52380952380952,False
ATT0000993,2026-02-01,SCH0001,7,69,61,0,,False,88.40579710144928,False
ATT0013274,2025-11-12,SCH0354,6,139,129,0,ADMIN,False,92.80575539568345,False
ATT0010687,2025-03-08,SCH0195,9,291,291,1,HEADMASTER,False,100.0,False
ATT0019898,2025-04-09,SCH0507,4,181,163,1,HM,False,90.05524861878453,False
ATT0015815,2026-01-10,SCH0365,2,230,208,1,CLERK,False,90.43478260869566,False
ATT0003673,2025-06-30,SCH0261,2,129,106,1,HEADMASTER,False,82.17054263565892,False
ATT0010253,2025-04-08,SCH0066,6,92,55,1,,False,59.78260869565217,False
ATT0007367,2025-03-05,SCH0562,5,59,52,1,CLASS TEACHER,False,88.13559322033898,False
ATT0006258,2026-01-26,SCH0511,7,161,107,0,,False,66.45962732919256,False
ATT0004735,2026-01-02,SCH0125,10,131,106,1,HEADMASTER,False,80.91603053435115,False
ATT0019149,2025-10-04,SCH0150,1,43,41,1,CLASS TEACHER,False,95.34883720930233,False
ATT0001466,2025-10-06,SCH0429,9,195,186,1,,False,95.38461538461539,False
ATT0004594,2025-08-06,SCH0034,3,53,32,1,,False,60.37735849056604,False
ATT0019499,2026-02-04,SCH0130,3,208,202,1,,False,97.11538461538461,False
ATT0003566,2025-09-26,SCH0018,5,268,224,1,CLASS TEACHER,False,83.5820895522388,False
ATT0012096,2026-03-29,SCH0242,7,214,214,1,ADMIN,False,100.0,True
ATT0005841,2025-12-05,SCH0179,3,265,249,1,CLERK,False,93.9622641509434,False
ATT0000284,2025-04-05,SCH0450,8,92,78,0,CLASS TEACHER,False,84.78260869565217,False
ATT0014815,2025-12-14,SCH0229,5,145,127,1,CLERK,False,87.58620689655172,False
ATT0011791,2025-04-25,SCH0185,5,210,194,1,HEADMASTER,False,92.38095238095238,False
ATT0006176,2025-08-18,SCH0558,4,300,252,1,HEADMASTER,False,84.0,False
ATT0017317,2025-06-06,SCH0083,2,77,68,1,CLASS TEACHER,False,88.31168831168831,False
ATT0008912,2025-07-26,SCH0457,8,201,132,1,CLASS TEACHER,False,65.67164179104478,False
ATT0004152,2025-09-02,SCH0509,1,195,155,1,CLERK,False,79.48717948717949,False
ATT0014272,2026-03-20,SCH0347,8,170,111,1,HM,False,65.29411764705883,False
ATT0014131,2025-07-07,SCH0306,1,82,77,1,ADMIN,False,93.90243902439023,False
ATT0015959,2025-09-10,SCH0535,5,233,199,1,CLERK,False,85.40772532188842,False
ATT0013503,2026-03-12,SCH0045,6,129,112,1,HM,False,86.82170542635659,False
ATT0010314,2025-12-27,SCH0477,9,88,65,1,CLASS TEACHER,False,73.86363636363636,False
ATT0016491,2025-10-11,SCH0075,8,295,231,1,CLASS TEACHER,False,78.30508474576271,False
ATT0007377,2025-11-02,SCH0061,3,202,178,1,CLERK,False,88.11881188118812,False
ATT0015147,2026-01-08,SCH0485,3,48,34,1,HM,False,70.83333333333334,False
ATT0013205,2025-06-26,SCH0167,2,237,168,1,HEADMASTER,False,70.88607594936708,False
ATT0018993,2026-02-09,SCH0341,3,164,147,1,HM,False,89.63414634146342,False
ATT0008862,2025-04-26,SCH0519,4,130,94,1,HEADMASTER,False,72.3076923076923,False
ATT0015542,2025-12-23,SCH0452,2,89,89,1,HM,False,100.0,False
ATT0003162,2025-06-14,SCH0185,3,258,225,1,HM,False,87.20930232558139,False
ATT0002631,2025-07-25,SCH0407,4,224,153,1,,False,68.30357142857143,False
ATT0018586,2026-01-19,SCH0105,9,84,50,1,HM,False,59.523809523809526,False
ATT0003175,2026-03-19,SCH0210,8,102,89,1,CLERK,False,87.25490196078431,False
ATT0002566,2025-08-26,SCH0154,10,81,68,1,HEADMASTER,False,83.9506172839506,False
ATT0018617,2025-11-30,SCH0060,9,264,213,1,,False,80.68181818181817,False
ATT0001204,2025-07-02,SCH0301,8,44,31,1,ADMIN,False,70.45454545454545,False
ATT0006414,2026-03-03,SCH0355,3,208,161,1,CLERK,False,77.40384615384616,False
ATT0017473,2026-05-03,SCH0276,3,240,230,0,ADMIN,False,95.83333333333334,False
ATT0000617,2025-08-28,SCH0482,6,54,47,1,ADMIN,False,87.03703703703704,False
ATT0010119,2025-04-27,SCH0133,2,42,33,1,CLERK,False,78.57142857142857,False
ATT0003115,2025-05-12,SCH0533,6,68,54,1,,False,79.41176470588235,False
ATT0010834,2025-06-07,SCH0424,10,200,127,1,ADMIN,False,63.5,False
ATT0018770,2025-09-16,SCH0361,1,280,230,1,,False,82.14285714285714,False
ATT0018378,2026-01-14,SCH0184,5,299,196,0,,False,65.55183946488295,False
ATT0007482,2025-06-01,SCH0200,5,285,213,1,HEADMASTER,False,74.73684210526315,False
ATT0019463,2025-05-21,SCH0206,5,108,95,1,,False,87.96296296296296,False
ATT0006727,2025-12-27,SCH0420,8,295,220,1,CLASS TEACHER,False,74.57627118644068,False
ATT0018013,2025-12-27,SCH0298,1,275,230,1,HM,False,83.63636363636363,False
ATT0002729,2026-01-06,SCH0073,4,289,273,1,HEADMASTER,False,94.4636678200692,False
ATT0014505,2025-11-12,SCH0139,7,123,113,0,CLASS TEACHER,False,91.869918699187,False
ATT0013921,2025-10-21,SCH0315,10,71,47,1,,False,66.19718309859155,False
ATT0014985,2025-08-24,SCH0005,5,94,84,1,HEADMASTER,False,89.36170212765957,False
ATT0002461,2026-03-14,SCH0253,2,254,223,0,HEADMASTER,False,87.79527559055119,False
ATT0015963,2025-09-30,SCH0262,4,78,62,1,CLERK,False,79.48717948717949,False
ATT0010319,2026-02-16,SCH0299,9,110,100,1,,False,90.9090909090909,False
ATT0011811,2025-04-25,SCH0080,7,242,248,1,HM,True,102.4793388429752,False
ATT0018933,2025-05-22,SCH0463,10,200,179,1,HEADMASTER,False,89.5,False
ATT0008093,2026-02-03,SCH0481,7,187,159,1,HEADMASTER,False,85.02673796791443,False
ATT0001358,2025-06-22,SCH0593,1,277,277,1,HM,False,100.0,True
ATT0007799,2025-07-08,SCH0166,9,148,97,1,CLASS TEACHER,False,65.54054054054053,False
ATT0008998,2025-05-25,SCH0547,2,235,188,1,ADMIN,False,80.0,False
ATT0012887,2025-10-07,SCH0020,3,237,173,1,,False,72.9957805907173,False
ATT0018339,2026-03-14,SCH0448,7,93,56,0,HEADMASTER,False,60.215053763440864,False
ATT0007777,2025-10-17,SCH0387,1,88,62,1,HM,False,70.45454545454545,False
ATT0014202,2025-04-10,SCH0593,2,289,205,1,ADMIN,False,70.93425605536332,False
ATT0001591,2025-11-30,SCH0011,3,242,242,1,HM,False,100.0,True
ATT0003141,2025-11-12,SCH0169,3,238,143,1,HEADMASTER,False,60.08403361344538,False
ATT0012473,2025-03-09,SCH0535,3,216,234,1,CLASS TEACHER,True,108.33333333333333,False
ATT0005339,2026-08-01,SCH0457,5,295,212,1,ADMIN,False,71.86440677966101,False
ATT0008896,2025-12-20,SCH0403,4,112,78,1,HM,False,69.64285714285714,False
ATT0008759,2026-03-19,SCH0028,8,181,194,1,HEADMASTER,True,107.18232044198895,False
ATT0015238,2025-07-31,SCH0288,2,239,148,1,ADMIN,False,61.92468619246861,False
ATT0000548,2025-10-22,SCH0395,7,41,32,1,ADMIN,False,78.04878048780488,False
ATT0007119,2025-07-22,SCH0244,4,151,132,1,,False,87.41721854304636,False
ATT0007265,2025-07-01,SCH0147,5,286,208,1,HM,False,72.72727272727273,False
ATT0006938,2025-02-04,SCH0305,3,242,218,1,HM,False,90.08264462809917,False
ATT0000027,2025-04-27,SCH0584,4,53,53,1,CLERK,False,100.0,True
ATT0001068,2025-08-23,SCH0037,3,273,198,,HEADMASTER,False,72.52747252747253,False
ATT0003919,2026-02-21,SCH0373,3,209,181,1,CLASS TEACHER,False,86.60287081339713,False
ATT0012679,2026-02-16,SCH0321,10,55,46,1,ADMIN,False,83.63636363636363,False
ATT0006605,2026-01-04,SCH0360,8,158,118,1,CLASS TEACHER,False,74.68354430379746,False
ATT0005530,2025-03-07,SCH0516,1,245,211,1,,False,86.12244897959184,False
ATT0006679,2025-11-09,SCH0165,2,50,45,1,ADMIN,False,90.0,False
ATT0005399,2025-10-11,SCH0135,7,40,32,0,HEADMASTER,False,80.0,False
ATT0011361,2025-04-10,SCH0514,5,59,38,1,,False,64.40677966101694,False
ATT0014381,2026-03-24,SCH0586,2,300,288,1,CLASS TEACHER,False,96.0,False
ATT0015319,2025-11-27,SCH0432,3,158,128,1,HEADMASTER,False,81.0126582278481,False
ATT0008082,2025-08-12,SCH0034,6,53,39,1,,False,73.58490566037736,False
ATT0014547,2025-05-31,SCH0512,4,133,109,0,HEADMASTER,False,81.95488721804512,False
ATT0009414,2026-01-28,SCH0214,6,225,135,1,CLASS TEACHER,False,60.0,False
ATT0016711,2025-04-10,SCH0085,5,104,63,1,CLERK,False,60.57692307692307,False
ATT0010741,2025-04-18,SCH0553,5,100,95,1,ADMIN,False,95.0,False
ATT0000438,2026-01-03,SCH0040,6,56,56,1,,False,100.0,False
ATT0015943,2025-06-21,SCH0037,4,194,120,1,CLERK,False,61.855670103092784,False
ATT0011113,2025-08-20,SCH0294,3,184,164,,ADMIN,False,89.13043478260869,False
ATT0019892,2026-01-10,SCH0348,1,269,175,1,ADMIN,False,65.05576208178438,False
ATT0005270,2026-01-30,SCH0179,1,71,45,1,ADMIN,False,63.38028169014085,False
ATT0001862,2026-01-12,SCH0345,7,99,87,1,CLERK,False,87.87878787878788,False
ATT0010892,2026-01-25,SCH0595,4,175,175,1,HM,False,100.0,True
ATT0017428,2025-11-22,SCH0569,4,197,166,1,HEADMASTER,False,84.26395939086294,False
ATT0008317,2025-04-03,SCH0192,2,234,213,1,CLERK,False,91.02564102564102,False
ATT0010674,2025-09-18,SCH0307,8,121,106,1,CLASS TEACHER,False,87.60330578512396,False
ATT0009226,2025-07-20,SCH0444,5,129,120,0,CLASS TEACHER,False,93.02325581395348,False
ATT0000002,2026-01-18,SCH0457,4,135,125,1,CLERK,False,92.5925925925926,False
ATT0002707,2026-02-07,SCH0380,7,157,139,1,HEADMASTER,False,88.53503184713377,False
ATT0019178,2025-09-14,SCH0587,10,223,193,0,,False,86.54708520179372,False
ATT0008519,2026-01-25,SCH0038,1,99,99,1,,False,100.0,True
ATT0013328,2026-07-01,SCH0152,9,140,132,1,ADMIN,False,94.28571428571428,False
ATT0005326,2025-08-15,SCH0433,3,242,200,1,,False,82.64462809917356,False
ATT0010692,2025-07-07,SCH0276,3,172,141,1,HEADMASTER,False,81.97674418604652,False
ATT0009197,2025-12-13,SCH0365,1,244,223,1,,False,91.39344262295081,False
ATT0006958,2026-02-22,SCH0192,1,45,45,1,HM,False,100.0,True
ATT0007330,2025-07-29,SCH0384,1,300,270,0,HM,False,90.0,False
ATT0005967,2026-03-27,SCH0273,2,241,157,1,HM,False,65.14522821576763,False
ATT0015698,2025-06-04,SCH0347,5,119,113,1,HM,False,94.9579831932773,False
ATT0016186,2026-02-12,SCH0482,4,83,76,1,CLERK,False,91.56626506024097,False
ATT0004012,2025-08-06,SCH0586,4,252,240,0,CLERK,False,95.23809523809523,False
ATT0003463,2026-01-27,SCH0147,6,269,209,1,HM,False,77.69516728624535,False
ATT0000535,2026-03-12,SCH0158,2,52,41,1,HEADMASTER,False,78.84615384615384,False
ATT0011963,2025-10-10,SCH0167,9,227,139,1,HM,False,61.23348017621145,False
ATT0012153,2025-07-23,SCH0354,4,173,142,0,,False,82.08092485549133,False
ATT0015514,2025-05-31,SCH0012,3,249,187,1,CLERK,False,75.1004016064257,False
ATT0005824,2025-10-17,SCH0209,1,132,96,1,,False,72.72727272727273,False
ATT0000586,2025-07-27,SCH0109,5,143,143,1,ADMIN,False,100.0,True
ATT0011876,2025-09-08,SCH0069,4,292,268,1,HEADMASTER,False,91.78082191780823,False
ATT0012353,2025-06-16,SCH0498,3,186,114,1,,False,61.29032258064516,False
ATT0017573,2025-06-19,SCH0486,2,280,269,1,HM,False,96.07142857142857,False
ATT0016192,2026-03-31,SCH0063,1,275,198,1,ADMIN,False,72.0,False
ATT0013992,2025-06-19,SCH0200,5,202,156,,ADMIN,False,77.22772277227723,False
ATT0015805,2025-07-22,SCH0340,5,200,157,1,,False,78.5,False
ATT0017183,2025-02-08,SCH0124,2,263,238,1,ADMIN,False,90.49429657794677,False
ATT0008684,2026-02-13,SCH0107,4,95,88,1,CLERK,False,92.63157894736842,False
ATT0009744,2025-09-17,SCH0298,10,136,136,1,ADMIN,False,100.0,False
ATT0014261,2025-08-21,SCH0468,3,222,141,0,ADMIN,False,63.51351351351351,False
ATT0006363,2025-11-20,SCH0448,10,253,161,1,HEADMASTER,False,63.63636363636363,False
ATT0009089,2025-09-19,SCH0597,9,189,161,1,CLASS TEACHER,False,85.18518518518519,False
ATT0015177,2025-04-12,SCH0376,8,215,205,1,HM,False,95.34883720930233,False
ATT0006465,2025-07-18,SCH0225,1,278,263,1,,False,94.60431654676259,False
ATT0010149,2025-06-14,SCH0363,4,179,186,1,ADMIN,True,103.91061452513965,False
ATT0018487,2026-01-10,SCH0388,1,88,58,1,,False,65.9090909090909,False
ATT0011741,2026-02-13,SCH0517,4,196,166,1,HM,False,84.6938775510204,False
ATT0015754,2025-05-21,SCH0441,3,151,117,1,HM,False,77.48344370860927,False
ATT0001917,2025-06-28,SCH0380,1,107,104,1,HM,False,97.19626168224299,False
ATT0011378,2025-11-25,SCH0546,5,248,194,1,CLERK,False,78.2258064516129,False
ATT0019710,2025-05-22,SCH0079,2,56,75,1,ADMIN,True,133.92857142857142,False
ATT0009698,2026-03-18,SCH0403,3,134,116,1,ADMIN,False,86.56716417910447,False
ATT0008108,2026-03-20,SCH0146,4,173,156,0,CLASS TEACHER,False,90.17341040462428,False
ATT0008083,2025-10-11,SCH0359,1,210,134,1,CLERK,False,63.8095238095238,False
ATT0001911,2025-06-18,SCH0051,4,283,270,,CLERK,False,95.40636042402826,False
,2026-03-30,SCH0321,8,257,171,0,CLASS TEACHER,False,66.53696498054474,False
ATT0015701,2025-12-27,SCH0386,4,247,212,1,CLASS TEACHER,False,85.82995951417004,False
ATT0018479,2025-06-16,SCH0156,3,200,163,1,ADMIN,False,81.5,False
ATT0001134,2025-09-19,SCH0054,4,218,165,1,CLERK,False,75.68807339449542,False
ATT0016843,2025-08-31,SCH0026,10,204,204,1,CLASS TEACHER,False,100.0,True
ATT0016584,2025-06-09,SCH0367,5,204,194,1,ADMIN,False,95.09803921568627,False
ATT0010711,2025-09-13,SCH0398,5,130,123,1,CLASS TEACHER,False,94.61538461538461,False
ATT0017689,2025-06-23,SCH0551,8,152,102,1,HM,False,67.10526315789474,False
ATT0001318,2025-11-16,SCH0172,2,259,259,1,CLASS TEACHER,False,100.0,True
ATT0004369,2025-07-08,SCH0166,2,213,147,1,ADMIN,False,69.01408450704226,False
ATT0008314,2026-01-25,SCH0392,4,231,231,1,ADMIN,False,100.0,True
ATT0019291,2025-07-21,SCH0397,10,138,121,1,ADMIN,False,87.68115942028986,False
ATT0010642,2025-10-24,SCH0567,2,276,203,1,CLASS TEACHER,False,73.55072463768117,False
ATT0015341,2025-04-28,SCH0005,7,152,98,1,,False,64.47368421052632,False
ATT0007326,2025-09-27,SCH0190,5,181,171,1,CLERK,False,94.47513812154696,False
ATT0013855,2026-02-04,SCH0083,3,184,129,1,ADMIN,False,70.1086956521739,False
ATT0006081,2025-03-06,SCH0134,1,68,46,1,,False,67.64705882352942,False
ATT0015870,2025-07-05,SCH0485,10,202,123,,ADMIN,False,60.89108910891089,False
ATT0002602,2025-09-09,SCH0254,2,54,73,1,,True,135.1851851851852,False
ATT0006569,2026-03-12,SCH0093,4,267,174,1,,False,65.1685393258427,False
ATT0017932,2025-04-04,SCH0250,4,240,158,1,ADMIN,False,65.83333333333333,False
ATT0017078,2025-04-03,SCH0152,6,45,41,1,HM,False,91.11111111111111,False
ATT0002174,2025-09-06,SCH0384,1,269,240,,CLERK,False,89.21933085501858,False
ATT0012747,2025-04-17,SCH0099,6,109,94,1,CLERK,False,86.23853211009175,False
ATT0003606,2025-04-14,SCH0177,5,40,34,1,CLERK,False,85.0,False
ATT0013277,2025-04-07,SCH0079,1,184,161,1,CLERK,False,87.5,False
ATT0006430,2025-07-06,SCH0342,3,43,43,1,,False,100.0,True
ATT0012862,2025-03-11,SCH0296,5,147,103,1,HM,False,70.06802721088435,False
ATT0015027,2025-07-26,SCH0352,10,150,90,1,CLERK,False,60.0,False
ATT0007996,2025-10-18,SCH0412,1,264,205,1,,False,77.65151515151516,False
ATT0009143,2026-02-25,SCH0264,7,273,180,1,CLERK,False,65.93406593406593,False
ATT0003769,2025-12-13,SCH0503,5,222,172,1,ADMIN,False,77.47747747747748,False
ATT0005078,2025-10-13,SCH0181,7,261,279,1,CLERK,True,106.89655172413792,False
ATT0008275,2025-09-15,SCH0105,5,219,138,0,HEADMASTER,False,63.013698630136986,False
ATT0012231,2025-09-24,SCH0314,9,139,101,0,,False,72.66187050359713,False
ATT0019791,2026-10-02,SCH0411,3,289,215,1,HEADMASTER,False,74.39446366782006,False
ATT0009600,2026-02-15,SCH0503,6,191,129,1,,False,67.5392670157068,False
ATT0004632,2025-05-07,SCH0491,4,140,106,,CLASS TEACHER,False,75.71428571428571,False
ATT0015528,2025-05-16,SCH0541,2,257,182,1,,False,70.8171206225681,False
ATT0000241,2025-08-21,SCH0219,1,127,116,1,CLERK,False,91.33858267716536,False
ATT0017871,2025-09-07,SCH0006,2,156,132,0,HM,False,84.61538461538461,False
ATT0019159,2025-08-10,SCH0257,10,70,70,1,CLERK,False,100.0,True
ATT0013723,2025-10-28,SCH0392,4,85,58,1,CLERK,False,68.23529411764706,False
ATT0015626,2025-08-12,SCH0238,8,141,121,0,HEADMASTER,False,85.81560283687944,False
ATT0010772,2025-11-27,SCH0214,3,217,144,1,CLERK,False,66.3594470046083,False
ATT0014952,2026-01-09,SCH0023,5,213,184,,,False,86.3849765258216,False
ATT0011462,2025-10-25,SCH0133,3,118,80,1,HM,False,67.79661016949152,False
ATT0010931,2025-05-15,SCH0105,9,163,157,0,CLERK,False,96.31901840490798,False
ATT0007603,2025-04-12,SCH0130,2,134,144,1,CLERK,True,107.46268656716418,False
ATT0015200,2025-07-29,SCH0097,4,262,187,1,,False,71.37404580152672,False
ATT0001868,2026-03-11,SCH0547,6,254,254,1,CLERK,False,100.0,False
ATT0013743,2025-10-12,SCH0337,1,53,53,1,,False,100.0,True
ATT0015614,2026-09-03,SCH0401,4,150,111,1,,False,74.0,False
ATT0019061,2025-04-20,SCH0152,7,98,98,1,CLASS TEACHER,False,100.0,True
ATT0002522,2026-03-15,SCH0277,6,198,198,1,CLERK,False,100.0,True
ATT0019395,2025-11-24,SCH0177,6,258,161,1,,False,62.4031007751938,False
ATT0001821,2025-09-20,SCH0309,2,283,199,1,HM,False,70.31802120141343,False
ATT0002411,2025-04-16,SCH0451,6,156,162,1,CLASS TEACHER,True,103.84615384615385,False
ATT0008244,2026-03-30,SCH0117,1,82,57,1,HEADMASTER,False,69.51219512195121,False
ATT0018530,2025-11-28,SCH0302,7,263,198,1,CLERK,False,75.2851711026616,False
ATT0006638,2025-10-23,SCH0301,4,246,147,1,ADMIN,False,59.756097560975604,False
ATT0005188,2026-03-06,SCH0354,7,212,227,1,HEADMASTER,True,107.0754716981132,False
ATT0017098,2025-04-23,SCH0573,2,83,72,1,HEADMASTER,False,86.74698795180723,False
ATT0011770,2025-12-21,SCH0172,3,270,257,,CLASS TEACHER,False,95.18518518518519,False
ATT0004566,2025-12-10,SCH0571,6,73,70,1,CLASS TEACHER,False,95.8904109589041,False
ATT0013608,2025-05-27,SCH0452,5,297,250,1,HM,False,84.17508417508418,False
ATT0007943,2025-08-01,SCH0555,6,299,220,1,HM,False,73.57859531772574,False
ATT0016168,2025-05-19,SCH0413,5,40,26,1,CLASS TEACHER,False,65.0,False
ATT0019660,2025-07-28,SCH0522,2,285,212,1,HM,False,74.3859649122807,False
ATT0006392,2025-05-12,SCH0057,1,265,212,1,CLERK,False,80.0,False
ATT0002119,2025-06-14,SCH0569,9,48,29,1,ADMIN,False,60.416666666666664,False
ATT0010051,2025-11-22,SCH0054,3,151,123,1,CLERK,False,81.45695364238411,False
ATT0003780,2025-07-21,SCH0102,8,144,102,1,ADMIN,False,70.83333333333334,False
ATT0019406,2025-09-16,SCH0168,4,256,179,1,HEADMASTER,False,69.921875,False
ATT0004962,2025-07-14,SCH0548,7,124,75,1,HEADMASTER,False,60.483870967741936,False
ATT0002810,2025-06-06,SCH0172,8,53,44,0,ADMIN,False,83.01886792452831,False
ATT0018866,2026-02-20,SCH0409,2,136,126,1,CLERK,False,92.64705882352942,False
ATT0000499,2025-06-09,SCH0391,4,282,282,1,,False,100.0,False
ATT0011446,2026-02-09,SCH0061,8,249,152,1,HM,False,61.044176706827315,False
ATT0000919,2025-06-28,SCH0124,1,149,135,1,HEADMASTER,False,90.60402684563759,False
ATT0013391,2025-05-24,SCH0263,2,79,57,1,,False,72.15189873417721,False
ATT0013265,2026-03-18,SCH0547,3,58,40,1,CLASS TEACHER,False,68.96551724137932,False
ATT0008618,2025-10-21,SCH0571,5,138,83,1,CLERK,False,60.14492753623188,False
ATT0004285,2025-07-06,SCH0314,5,210,210,1,HM,False,100.0,True
ATT0019393,2025-11-17,SCH0451,8,125,89,0,CLERK,False,71.2,False
ATT0015913,2025-05-06,SCH0292,5,292,232,1,CLERK,False,79.45205479452055,False
ATT0000229,2025-09-04,SCH0534,5,295,267,1,CLERK,False,90.5084745762712,False
ATT0019433,2025-08-09,SCH0425,5,72,64,1,HEADMASTER,False,88.88888888888889,False
